 -1.992965e+01  3.657307e+01
 -1.978894e+01  3.626749e+01
 -1.964824e+01  3.596278e+01
 -1.950754e+01  3.565893e+01
 -1.936683e+01  3.535596e+01
 -1.922613e+01  3.505386e+01
 -1.908543e+01  3.475262e+01
 -1.894472e+01  3.445227e+01
 -1.880402e+01  3.415279e+01
 -1.866332e+01  3.385420e+01
 -1.852261e+01  3.355649e+01
 -1.838191e+01  3.325967e+01
 -1.824121e+01  3.296374e+01
 -1.810050e+01  3.266870e+01
 -1.795980e+01  3.237455e+01
 -1.781909e+01  3.208131e+01
 -1.767839e+01  3.178896e+01
 -1.753769e+01  3.149752e+01
 -1.739698e+01  3.120699e+01
 -1.725628e+01  3.091736e+01
 -1.711558e+01  3.062865e+01
 -1.697487e+01  3.034086e+01
 -1.683417e+01  3.005397e+01
 -1.669347e+01  2.976802e+01
 -1.655276e+01  2.948299e+01
 -1.641206e+01  2.919888e+01
 -1.627136e+01  2.891571e+01
 -1.613065e+01  2.863347e+01
 -1.598995e+01  2.835217e+01
 -1.584925e+01  2.807181e+01
 -1.570854e+01  2.779239e+01
 -1.556784e+01  2.751392e+01
 -1.542714e+01  2.723640e+01
 -1.528643e+01  2.695983e+01
 -1.514573e+01  2.668422e+01
 -1.500502e+01  2.640957e+01
 -1.486432e+01  2.613588e+01
 -1.472362e+01  2.586317e+01
 -1.458292e+01  2.559142e+01
 -1.444221e+01  2.532065e+01
 -1.430151e+01  2.505085e+01
 -1.416080e+01  2.478204e+01
 -1.402010e+01  2.451421e+01
 -1.387940e+01  2.424738e+01
 -1.373869e+01  2.398154e+01
 -1.359799e+01  2.371669e+01
 -1.345729e+01  2.345284e+01
 -1.331658e+01  2.319000e+01
 -1.317588e+01  2.292817e+01
 -1.303518e+01  2.266736e+01
 -1.289447e+01  2.240756e+01
 -1.275377e+01  2.214878e+01
 -1.261307e+01  2.189103e+01
 -1.247236e+01  2.163431e+01
 -1.233166e+01  2.137862e+01
 -1.219096e+01  2.112397e+01
 -1.205025e+01  2.087037e+01
 -1.190955e+01  2.061781e+01
 -1.176884e+01  2.036630e+01
 -1.162814e+01  2.011585e+01
 -1.148744e+01  1.986647e+01
 -1.134673e+01  1.961815e+01
 -1.120603e+01  1.937090e+01
 -1.106533e+01  1.912473e+01
 -1.092462e+01  1.887964e+01
 -1.078392e+01  1.863564e+01
