  8.8000e+02 -1.7706e+00  5.3517e-02
  8.8105e+02  0.0000e+00  0.0000e+00
  8.8210e+02 -5.7618e-01  9.4441e-02
  8.8315e+02  0.0000e+00  0.0000e+00
  8.8420e+02  9.3101e-02  6.8147e-01
  8.8525e+02 -9.5527e-01  8.2336e-01
  8.8630e+02  5.2849e-02  5.3009e-01
  8.8735e+02  6.9153e-01  6.5653e-01
  8.8841e+02  0.0000e+00  0.0000e+00
  8.8946e+02 -7.5358e-01  1.5350e-01
  8.9051e+02 -7.0060e-01  6.1040e-01
  8.9156e+02  0.0000e+00  0.0000e+00
  8.9261e+02 -5.8101e-01  2.2883e-01
  8.9366e+02  2.9187e-01  1.2734e-01
  8.9471e+02 -1.2043e+00  6.5417e-01
  8.9576e+02 -9.5022e-01  9.5390e-01
  8.9681e+02  0.0000e+00  0.0000e+00
  8.9786e+02  7.4733e-01  1.3807e-01
  8.9891e+02 -8.0049e-01  1.5919e+00
  8.9996e+02  6.2719e-01  3.5180e-01
  9.0101e+02  0.0000e+00  0.0000e+00
  9.0206e+02 -3.2244e-01  4.3202e-01
  9.0311e+02  4.5870e-01  1.3354e+00
  9.0417e+02  2.7378e-02  2.7378e-02
  9.0522e+02  1.8402e-01  5.6378e-01
  9.0627e+02  4.4233e-01  2.7487e-01
  9.0732e+02 -2.4203e-01  6.5618e-01
  9.0837e+02 -3.6776e-01  2.7505e-01
  9.0942e+02  4.1282e-01  3.6073e-01
  9.1047e+02  0.0000e+00  0.0000e+00
  9.1152e+02 -1.1577e-01  4.9637e-01
  9.1257e+02 -1.0915e-01  2.3180e-01
  9.1362e+02  2.5757e-01  5.3727e-01
  9.1467e+02 -4.0557e-01  4.7837e-01
  9.1572e+02  1.5988e-01  2.7394e-01
  9.1677e+02 -8.7888e-01  9.5526e-01
  9.1782e+02  1.7982e-01  2.9907e-01
  9.1887e+02 -1.3324e-01  8.3773e-02
  9.1992e+02  4.4760e-01  5.8266e-01
  9.2098e+02  2.9661e-01  4.9868e-01
  9.2203e+02 -1.3563e-01  7.4795e-01
  9.2308e+02 -5.8951e-01  3.8909e-01
  9.2413e+02 -2.5319e-01  2.2848e-01
  9.2518e+02 -1.7154e-01  4.3786e-01
  9.2623e+02  8.8995e-01  1.8621e-01
  9.2728e+02 -5.8466e-01  1.8671e-01
  9.2833e+02  7.8152e-01  1.5212e+00
  9.2938e+02 -3.7062e-01  5.0594e-01
  9.3043e+02 -3.0665e-01  5.8951e-01
  9.3148e+02  6.5702e-01  4.5416e-01
  9.3253e+02 -4.6710e-01  7.1051e-01
  9.3358e+02 -8.0719e-01  2.3653e-01
  9.3463e+02  1.5881e-01  3.5649e-01
  9.3568e+02 -1.8565e-01  4.1623e-01
  9.3674e+02  5.5616e-01  5.3238e-01
  9.3779e+02  2.8346e-01  2.3554e-01
  9.3884e+02 -4.2702e-01  3.6372e-01
  9.3989e+02 -3.4476e-01  3.8138e-01
  9.4094e+02  1.3616e-01  1.9766e-01
  9.4199e+02  5.4949e-01  4.0656e-01
  9.4304e+02  2.7508e-02  2.7607e-01
  9.4409e+02  7.3351e-01  4.0024e-01
  9.4514e+02  1.8088e-01  2.3003e-01
  9.4619e+02  7.3031e-02  8.6578e-02
  9.4724e+02  5.2362e-01  4.3646e-01
  9.4829e+02  1.8173e-01  2.8992e-01
  9.4934e+02  1.8973e-01  2.9051e-01
  9.5039e+02  1.4021e-01  1.4322e-01
  9.5144e+02  5.7762e-01  3.3596e-01
  9.5250e+02  5.9649e-01  1.7933e-01
  9.5355e+02  4.0708e-01  1.7803e-01
  9.5460e+02  4.3624e-01  1.4919e-01
  9.5565e+02 -1.2028e-01  4.5944e-02
  9.5670e+02  3.2573e-01  1.9124e-01
  9.5775e+02  3.6114e-01  1.7509e-01
  9.5880e+02  5.8634e-01  6.4371e-02
  9.5985e+02  1.3604e-01  2.0458e-01
  9.6090e+02  2.6656e-01  2.5760e-01
  9.6195e+02  2.8400e-01  1.7725e-01
  9.6300e+02  2.4257e-01  1.6442e-01
  9.6405e+02  4.4531e-02  1.5053e-01
  9.6510e+02  1.5195e-01  3.3678e-01
  9.6615e+02  5.5382e-02  9.5755e-02
  9.6720e+02  1.3007e-01  1.8006e-01
  9.6826e+02  1.5903e-01  2.1230e-01
  9.6931e+02 -1.7154e-01  2.6655e-01
  9.7036e+02  4.1413e-01  1.4348e-01
  9.7141e+02  5.8416e-02  1.3478e-01
  9.7246e+02  1.0933e-01  1.8299e-01
  9.7351e+02  3.1278e-02  7.9211e-02
  9.7456e+02  6.1146e-01  2.6849e-01
  9.7561e+02  2.3049e-01  1.3974e-01
  9.7666e+02  5.0083e-02  1.0978e-01
  9.7771e+02  1.4908e-01  1.5233e-01
  9.7876e+02  4.6845e-01  1.6230e-01
  9.7981e+02  2.3997e-01  1.5778e-01
  9.8086e+02  3.8212e-01  1.8740e-01
  9.8191e+02  4.4941e-01  5.3428e-02
  9.8296e+02  6.0753e-02  1.3693e-01
  9.8402e+02 -3.3953e-02  8.6854e-02
  9.8507e+02  4.8462e-01  1.1371e-01
  9.8612e+02  1.6694e-01  1.2403e-01
  9.8717e+02  3.3299e-02  1.5008e-01
  9.8822e+02  1.9096e-01  1.8154e-01
  9.8927e+02  4.7376e-01  1.4309e-01
  9.9032e+02  3.6243e-01  1.2017e-01
  9.9137e+02  4.0177e-01  1.2249e-01
  9.9242e+02  1.9108e-01  1.3053e-01
  9.9347e+02  5.7817e-01  9.2477e-02
  9.9452e+02  2.1158e-01  1.4088e-01
  9.9557e+02  5.3514e-01  9.1950e-02
  9.9662e+02  4.7449e-01  8.5373e-02
  9.9767e+02  3.6009e-01  1.8903e-01
  9.9872e+02  7.1705e-01  7.6293e-02
  9.9977e+02  6.9569e-01  1.9256e-01
  1.0008e+03  2.8726e-01  1.3038e-01
  1.0019e+03  3.0078e-01  1.4961e-01
  1.0029e+03 -3.6885e-02  8.3586e-02
