  8.8000e+02  1.4696e-01  2.1550e-01
  8.8105e+02  1.7920e-01  9.3660e-02
  8.8210e+02  4.3684e-02  1.1657e-01
  8.8315e+02 -1.4402e-01  9.5882e-02
  8.8420e+02  2.3937e-01  6.6364e-02
  8.8525e+02 -1.7634e-01  1.2560e-01
  8.8630e+02  2.6870e-01  1.4128e-01
  8.8735e+02  8.0261e-02  1.6713e-01
  8.8841e+02  1.2269e-01  1.2730e-01
  8.8946e+02 -2.0531e-01  1.4440e-01
  8.9051e+02 -1.0804e-01  8.8114e-02
  8.9156e+02  9.0309e-02  3.1754e-02
  8.9261e+02 -1.1379e-01  1.1439e-01
  8.9366e+02 -1.5824e-01  1.0394e-01
  8.9471e+02  1.2135e-01  5.3017e-02
  8.9576e+02  1.6593e-01  9.7432e-02
  8.9681e+02  5.1260e-02  7.9422e-02
  8.9786e+02 -6.6767e-03  1.4193e-01
  8.9891e+02  1.9964e-01  1.4608e-01
  8.9996e+02  9.2603e-02  9.5678e-02
  9.0101e+02  1.0088e-01  7.2677e-02
  9.0206e+02  1.0749e-01  5.0984e-02
  9.0311e+02 -1.6768e-02  8.6878e-02
  9.0417e+02 -2.0796e-01  5.1520e-02
  9.0522e+02  3.8024e-02  1.1749e-01
  9.0627e+02  2.9005e-01  8.0220e-02
  9.0732e+02  8.0784e-02  1.2434e-01
  9.0837e+02  1.8372e-02  1.2233e-01
  9.0942e+02  7.2454e-02  1.1306e-01
  9.1047e+02  1.4705e-01  8.8492e-02
  9.1152e+02 -1.7073e-02  1.2338e-01
  9.1257e+02 -5.6256e-02  7.0634e-02
  9.1362e+02  8.5838e-02  8.4697e-02
  9.1467e+02  2.9721e-02  6.0625e-02
  9.1572e+02  1.5346e-01  7.8636e-02
  9.1677e+02 -4.9276e-02  6.8826e-02
  9.1782e+02 -1.6727e-01  8.7764e-02
  9.1887e+02  6.6710e-02  1.1899e-01
  9.1992e+02  8.1476e-02  8.1238e-02
  9.2098e+02  1.6369e-01  1.1327e-01
  9.2203e+02  2.1167e-01  1.0588e-01
  9.2308e+02  2.4411e-01  4.0205e-02
  9.2413e+02  1.1718e-01  1.0725e-01
  9.2518e+02  5.7410e-02  8.9736e-02
  9.2623e+02  6.7617e-02  7.6160e-02
  9.2728e+02 -3.1337e-02  7.9266e-02
  9.2833e+02  4.9893e-02  8.1538e-02
  9.2938e+02  2.9926e-01  6.6856e-02
  9.3043e+02  1.6747e-01  6.5584e-02
  9.3148e+02  3.2318e-01  8.0378e-02
  9.3253e+02  3.6340e-01  9.5624e-02
  9.3358e+02  1.2594e-01  1.0494e-01
  9.3463e+02  2.6165e-01  8.9063e-02
  9.3568e+02  2.0164e-01  8.0492e-02
  9.3674e+02  3.6107e-01  4.3176e-02
  9.3779e+02  3.0729e-01  8.0117e-02
  9.3884e+02  3.3612e-01  6.1020e-02
  9.3989e+02  2.9504e-01  1.3860e-01
  9.4094e+02  2.9064e-01  4.9301e-02
  9.4199e+02  3.4367e-01  9.7328e-02
  9.4304e+02  3.0104e-01  8.4271e-02
  9.4409e+02  3.8864e-01  6.8925e-02
  9.4514e+02  2.4849e-01  6.9026e-02
  9.4619e+02  4.2897e-01  7.4580e-02
  9.4724e+02  2.3541e-01  8.2675e-02
  9.4829e+02  2.2902e-01  5.3270e-02
  9.4934e+02  2.9165e-01  5.6010e-02
  9.5039e+02  4.2317e-01  5.3876e-02
  9.5144e+02  4.3608e-01  7.9742e-02
  9.5250e+02  6.0949e-01  9.5769e-02
  9.5355e+02  4.5822e-01  5.8456e-02
  9.5460e+02  5.8692e-01  9.1007e-02
  9.5565e+02  6.2774e-01  8.9306e-02
  9.5670e+02  2.9090e-01  4.9504e-02
  9.5775e+02  4.2233e-01  6.3037e-02
  9.5880e+02  2.5797e-01  9.4000e-02
  9.5985e+02  4.4973e-01  5.8608e-02
  9.6090e+02  3.0240e-01  1.1038e-01
  9.6195e+02  5.3161e-01  9.0215e-02
  9.6300e+02  4.1094e-01  6.4032e-02
  9.6405e+02  4.2206e-01  9.2848e-02
  9.6510e+02  2.8940e-01  7.1093e-02
  9.6615e+02  3.1671e-01  7.0696e-02
  9.6720e+02  2.5366e-01  6.4574e-02
  9.6826e+02  2.8620e-01  4.8475e-02
  9.6931e+02  3.8009e-01  5.7538e-02
  9.7036e+02  1.9952e-01  4.8517e-02
  9.7141e+02  3.2746e-01  4.9463e-02
  9.7246e+02  2.2464e-01  5.6578e-02
  9.7351e+02  1.9921e-01  5.0443e-02
  9.7456e+02  4.5060e-01  8.3479e-02
  9.7561e+02  2.8788e-01  6.2509e-02
  9.7666e+02  1.7842e-01  7.9318e-02
  9.7771e+02  3.5867e-01  6.8736e-02
  9.7876e+02  4.5293e-01  6.4293e-02
  9.7981e+02  4.4715e-01  8.2863e-02
  9.8086e+02  5.7587e-01  6.2799e-02
  9.8191e+02  6.6486e-01  6.4794e-02
  9.8296e+02  4.2834e-01  8.4743e-02
  9.8402e+02  3.6419e-01  5.1098e-02
  9.8507e+02  3.9867e-01  5.8587e-02
  9.8612e+02  5.9570e-01  6.6321e-02
  9.8717e+02  5.0776e-01  6.3776e-02
  9.8822e+02  4.4751e-01  6.4033e-02
  9.8927e+02  5.6522e-01  6.2422e-02
  9.9032e+02  3.4310e-01  5.6097e-02
